path,folder,pass,ncalls,qual,ANPA,EPFU,MYEV,MYTH,LANO,LACI,MYCA,LABL,PAHE,MYLU,MYVO,TABR,MYYU,COTO,EUPE
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_215236_911.00#,31.0,0.309032258065,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_215353_048.00#,17.0,0.291176470588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_215501_666.00#,4.0,0.297500000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_215744_806.00#,12.0,0.2625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_220047_312.00#,16.0,0.2925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_220211_316.00#,20.0,0.305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_220220_100.00#,3.0,0.313333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_220357_249.00#,8.0,0.27875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_220446_050.00#,9.0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_220526_315.00#,17.0,0.331176470589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_221414_153.00#,13.0,0.269230769231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_222713_436.00#,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_223151_020.00#,21.0,0.33380952381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_223257_616.00#,5.0,0.292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_224508_052.00#,10.0,0.272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_224816_119.00#,3.0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_225050_208.00#,29.0,0.262068965517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_231521_197.00#,17.0,0.398235294118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_231940_719.00#,25.0,0.288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120706_233154_596.00#,1.0,0.23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_002811_016.00#,16.0,0.29875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_005226_169.00#,3.0,0.366666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_011351_050.00#,22.0,0.299545454545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_012242_904.00#,1.0,0.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_013132_489.00#,2.0,0.425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_013957_398.00#,10.0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_014718_092.00#,18.0,0.287222222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_021044_332.00#,14.0,0.345714285714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_022327_394.00#,3.0,0.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_030225_769.00#,10.0,0.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_032206_991.00#,2.0,0.275000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_035400_243.00#,4.0,0.2325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_035448_091.00#,16.0,0.3675,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_040151_099.00#,4.0,0.4475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_041116_042.00#,5.0,0.414,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_041404_229.00#,4.0,0.355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_041655_510.00#,1.0,0.379999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_045241_330.00#,8.0,0.36875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_050409_294.00#,1.0,0.360000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_050433_017.00#,7.0,0.438571428572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_050536_560.00#,1.0,0.209999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_050740_386.00#,1.0,0.629999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_051147_102.00#,9.0,0.392222222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_051248_227.00#,2.0,0.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_051337_092.00#,19.0,0.478421052632,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_051458_489.00#,1.0,0.48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_051513_019.00#,19.0,0.454736842105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_052038_866.00#,4.0,0.3225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_052405_366.00#,1.0,0.219999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R2_ZX\,M2-R2_ZX,SM6_0_20120707_052509_333.00#,2.0,0.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM1_0_20120709_220536_216.00#,1.0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM1_0_20120711_011006_192.00#,3.0,0.343333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120707_211321_101.00#,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120708_004524_321.00#,18.0,0.226111111111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120708_021321_640.00#,4.0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120708_044106_122.00#,5.0,0.378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120708_044332_198.00#,0.999999999999,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120708_051157_451.00#,1.0,0.459999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120708_051204_992.00#,2.0,0.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120708_215544_844.00#,5.0,0.426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120708_233302_915.00#,7.0,0.324285714286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120708_235720_251.00#,15.0,0.210666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120709_001055_895.00#,5.0,0.318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120709_001608_810.00#,2.0,0.344999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120709_050810_742.00#,3.0,0.493333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120709_214832_328.00#,6.0,0.291666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120709_220008_876.00#,1.0,0.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120709_220901_784.00#,1.0,0.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120710_000304_348.00#,5.0,0.222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120710_043313_004.00#,1.0,0.700000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120710_045905_789.00#,9.0,0.393333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120710_211319_332.00#,12.0,0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120710_213423_762.00#,24.0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120710_222214_100.00#,9.0,0.206666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120710_224209_888.00#,1.0,0.469999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120710_225116_716.00#,18.0,0.231666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120710_232913_034.00#,7.0,0.385714285714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120710_233545_418.00#,1.0,0.569999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120710_235004_680.00#,3.0,0.303333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120710_235011_100.00#,9.0,0.405555555556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM2_0_20120711_030717_586.00#,8.0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120707_224345_448.00#,14.0,0.257857142857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120707_230517_845.00#,27.0,0.235555555555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120707_234432_526.00#,8.0,0.32125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_000241_324.00#,1.0,0.27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_021556_384.00#,4.0,0.3175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_023616_544.00#,1.0,0.459999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_031559_258.00#,7.0,0.452857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_042507_290.00#,2.0,0.425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_042605_260.00#,17.0,0.255294117647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_050727_298.00#,2.0,0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_051313_966.00#,7.0,0.365714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_212549_495.00#,20.0,0.2425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_213121_569.00#,10.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_214511_998.00#,14.0,0.272142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_214618_146.00#,18.0,0.257777777778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_214702_930.00#,13.0,0.307692307692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_220359_128.00#,18.0,0.247777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_221026_276.00#,15.0,0.266666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_223530_444.00#,9.0,0.293333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120708_224503_858.00#,2.0,0.344999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120709_001830_080.00#,16.0,0.265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120709_010712_750.00#,1.0,0.209999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120709_011002_392.00#,11.0,0.282727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120709_011650_813.00#,1.0,0.219999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120709_012836_266.00#,16.0,0.266875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120709_022521_589.00#,13.0,0.339230769231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120709_031250_760.00#,21.0,0.299523809524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120709_035240_600.00#,1.0,0.219999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120709_211421_063.00#,11.0,0.278181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120709_211948_362.00#,22.0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120709_212244_638.00#,33.0,0.231212121212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120709_213457_042.00#,12.0,0.295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120709_222022_128.00#,4.0,0.315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120709_231222_623.00#,12.0,0.255833333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120709_234755_214.00#,1.0,0.389999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120710_000223_295.00#,9.0,0.312222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120710_005554_246.00#,21.0,0.291428571429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120710_013958_148.00#,11.0,0.320909090909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120710_021216_802.00#,4.0,0.3275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120710_050725_229.00#,10.0,0.388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120710_050735_000.00#,10.0,0.348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120710_212331_616.00#,5.0,0.646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120710_220932_490.00#,22.0,0.319090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120710_221601_597.00#,4.0,0.385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120711_001751_623.00#,3.0,0.316666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120711_003544_509.00#,16.0,0.280625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120711_003858_100.00#,11.0,0.253636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120711_004913_880.00#,13.0,0.279230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120711_012858_690.00#,19.0,0.214210526316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120711_020240_523.00#,13.0,0.266153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120711_031113_715.00#,1.0,0.459999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM3_0_20120711_041524_478.00#,1.0,0.290000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM4_0_20120707_205110_236.00#,1.0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM4_0_20120707_205600_466.00#,1.0,0.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M2-R3_ZX\,M2-R3_ZX,SM4_0_20120707_211200_828.00#,46.0,0.285434782609,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
