path,folder,pass,ncalls,qual,ANPA,EPFU,MYEV,MYTH,LANO,LACI,MYCA,LABL,PAHE,MYLU,MYVO,TABR,MYYU,COTO,EUPE
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110803_212633_300.00#,22.0,0.345909090909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110803_213733_000.00#,4.0,0.327499999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110803_213841_100.00#,19.0,0.347894736842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110803_214759_000.00#,29.0,0.446551724138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110803_221250_800.00#,0.999999999999,0.310000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110804_013222_813.00#,2.0,0.595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110804_022959_048.00#,13.0,0.419230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110804_023530_616.00#,6.0,0.391666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110804_024118_764.00#,2.0,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110804_033849_944.00#,5.0,0.338,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110804_034748_352.00#,1.0,0.509999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110804_042001_988.00#,4.0,0.355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110804_043318_998.00#,1.0,0.290000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110804_052315_834.00#,17.0,0.315882352941,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110804_213448_000.00#,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110804_234230_022.00#,6.0,0.333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_021400_745.00#,1.0,0.669999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_034502_688.00#,2.0,0.640000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_042130_293.00#,0.999999999999,0.279999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_044016_489.00#,2.0,0.459999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_044548_941.00#,3.0,0.296666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_050024_376.00#,5.00000000001,0.326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_050459_760.00#,0.999999999999,0.290000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_053713_827.00#,0.999999999999,0.590000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_204050_200.00#,65.0,0.356615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_204309_500.00#,49.0,0.369387755102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_205100_500.00#,67.0,0.368805970149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_205319_700.00#,18.0,0.369444444444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_205357_000.00#,10.0,0.295999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_205433_100.00#,32.0,0.3671875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_205509_400.00#,2.0,0.450000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_205524_700.00#,5.0,0.396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_205538_400.00#,30.0,0.362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_205657_800.00#,24.0,0.370416666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_205713_600.00#,37.0,0.387297297297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_205836_852.00#,24.0,0.35125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_205909_000.00#,25.0,0.3536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210015_800.00#,0.999999999998,0.270000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210034_400.00#,2.0,0.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210055_000.00#,5.0,0.348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210319_200.00#,20.0,0.342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210409_400.00#,21.0,0.352857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210421_000.00#,73.0,0.367397260274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210437_900.00#,6.0,0.323333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210458_900.00#,22.0,0.320454545454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210556_000.00#,15.0,0.361333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210605_700.00#,14.0,0.362857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210615_200.00#,26.0,0.394615384616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210635_400.00#,22.0,0.344090909091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210650_900.00#,9.00000000001,0.362222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210701_500.00#,3.00000000001,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210711_500.00#,19.0,0.408947368421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210729_200.00#,43.0,0.34488372093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210816_900.00#,12.0,0.306666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210826_737.00#,35.0,0.330857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210855_800.00#,11.0,0.358181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210924_600.00#,44.0,0.359772727273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_210941_236.00#,48.0,0.383958333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_211053_900.00#,23.0,0.361739130435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_211109_900.00#,13.0,0.322307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_211235_300.00#,27.0,0.324444444445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_211310_500.00#,57.0,0.377543859649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_211335_100.00#,10.0,0.356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_211348_700.00#,30.0,0.345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_211444_514.00#,26.0,0.331923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_211512_600.00#,4.0,0.4325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_211519_700.00#,38.0,0.407105263158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_211721_200.00#,40.0,0.40425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_234437_900.00#,15.0,0.448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110805_235140_800.00#,17.0,0.250588235294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110806_020530_302.00#,0.999999999999,0.270000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110806_032450_175.00#,3.0,0.339999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110806_044425_560.00#,5.0,0.312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110806_052637_612.00#,9.0,0.408888888889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110806_053436_996.00#,16.0,0.3825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM2_0_20110806_054228_329.00#,1.0,0.319999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110803_203308_606.00#,1.0,0.490000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110803_204258_300.00#,5.0,0.395999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110803_204901_000.00#,2.0,0.449999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110803_212712_400.00#,2.0,0.299999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110803_215455_100.00#,14.0,0.375714285715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110803_215701_700.00#,2.0,0.255000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110803_235416_503.00#,1.0,0.639999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110803_235658_922.00#,1.0,0.63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110803_235801_622.00#,1.0,0.209999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110803_235947_317.00#,6.0,0.511666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_002734_120.00#,1.0,0.529999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_003132_860.00#,2.0,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_003353_800.00#,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_004151_364.00#,1.0,0.400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_004255_883.00#,0.999999999999,0.520000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_004703_154.00#,12.0,0.315000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_013159_831.00#,9.0,0.277777777777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_013429_197.00#,2.0,0.419999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_020657_528.00#,2.0,0.189999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_024045_328.00#,8.0,0.3125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_031515_412.00#,2.0,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_033559_883.00#,6.0,0.256666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_034555_415.00#,4.0,0.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_034832_700.00#,4.0,0.417499999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_040522_484.00#,4.0,0.364999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_040902_707.00#,8.0,0.25375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_041532_512.00#,7.00000000001,0.312857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_041720_830.00#,0.999999999998,0.380000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_042250_426.00#,1.0,0.650000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_042258_902.00#,2.0,0.319999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_043356_432.00#,16.0,0.4075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_043901_092.00#,10.0,0.399,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_045024_340.00#,4.0,0.4275,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_045228_332.00#,8.00000000001,0.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_050503_126.00#,12.0,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_050922_636.00#,0.999999999998,0.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_051110_720.00#,1.0,0.459999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_051327_101.00#,5.0,0.424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_051415_430.00#,2.0,0.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_051603_368.00#,0.999999999999,0.439999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_051736_830.00#,14.0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_051845_474.00#,1.0,0.519999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_051907_348.00#,7.0,0.287142857142,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_051923_700.00#,8.0,0.268749999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_051936_938.00#,19.0,0.423684210526,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_052047_437.00#,18.0,0.318333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM3_0_20110804_052357_524.00#,0.999999999999,0.380000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
