folder,pass,date,detector_date,ncalls,qual,ANPA,EPFU,MYEV,MYTH,LANO,LACI,MYCA,LABL,PAHE,MYLU,MYVO,TABR,MYYU,COTO,EUPE
M2-R6_ZC,SM2_0_20110829_035717_055.00#,20110828,SM2_20110828,5,0.312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM2_0_20110829_040922_854.00#,20110828,SM2_20110828,5,0.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM2_0_20110829_041630_872.00#,20110828,SM2_20110828,1,0.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM2_0_20110829_041736_699.00#,20110828,SM2_20110828,2,0.335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM2_0_20110829_045426_369.00#,20110828,SM2_20110828,2,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM2_0_20110829_050417_368.00#,20110828,SM2_20110828,2,0.53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM2_0_20110829_051051_095.00#,20110828,SM2_20110828,5,0.418,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM2_0_20110829_051640_479.00#,20110828,SM2_20110828,15,0.361333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM2_0_20110829_051818_911.00#,20110828,SM2_20110828,4,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM2_0_20110829_052726_937.00#,20110828,SM2_20110828,5,0.458,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM2_0_20110829_060550_802.00#,20110828,SM2_20110828,11,0.299090909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110827_201909_800.00#,20110827,SM3_20110827,12,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110827_202054_700.00#,20110827,SM3_20110827,26,0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110827_202227_370.00#,20110827,SM3_20110827,20,0.243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110827_202620_541.00#,20110827,SM3_20110827,32,0.2165625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110827_202832_100.00#,20110827,SM3_20110827,1,0.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110827_203640_872.00#,20110827,SM3_20110827,29,0.290344828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110827_204246_703.00#,20110827,SM3_20110827,16,0.246875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110827_204335_988.00#,20110827,SM3_20110827,22,0.211818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110827_204350_026.00#,20110827,SM3_20110827,1,0.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110827_205534_039.00#,20110827,SM3_20110827,28,0.238928571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110827_211344_700.00#,20110827,SM3_20110827,19,0.241052632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110827_212925_200.00#,20110827,SM3_20110827,1,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110827_214137_280.00#,20110827,SM3_20110827,30,0.241666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110827_222033_700.00#,20110827,SM3_20110827,1,0.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110827_233318_964.00#,20110827,SM3_20110827,10,0.293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110828_000700_948.00#,20110827,SM3_20110827,10,0.397,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110828_001151_261.00#,20110827,SM3_20110827,12,0.399166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_003044_702.00#,20110827,SM3_20110827,1,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_012428_708.00#,20110827,SM3_20110827,1,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_020551_615.00#,20110827,SM3_20110827,1,0.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_022049_527.00#,20110827,SM3_20110827,14,0.243571429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110828_022845_286.00#,20110827,SM3_20110827,13,0.215384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110828_025335_338.00#,20110827,SM3_20110827,16,0.2425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110828_030134_034.00#,20110827,SM3_20110827,10,0.266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110828_030829_523.00#,20110827,SM3_20110827,17,0.214117647,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110828_042623_507.00#,20110827,SM3_20110827,1,0.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_043605_639.00#,20110827,SM3_20110827,4,0.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_050612_208.00#,20110827,SM3_20110827,5,0.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_052105_588.00#,20110827,SM3_20110827,1,0.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_052725_806.00#,20110827,SM3_20110827,2,0.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_053731_366.00#,20110827,SM3_20110827,11,0.294545455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110828_053739_000.00#,20110827,SM3_20110827,1,0.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_054015_400.00#,20110827,SM3_20110827,2,0.295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_054027_032.00#,20110827,SM3_20110827,5,0.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110828_054230_626.00#,20110827,SM3_20110827,5,0.294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_054319_877.00#,20110827,SM3_20110827,3,0.313333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_054523_089.00#,20110827,SM3_20110827,10,0.399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_055058_986.00#,20110827,SM3_20110827,10,0.244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_055221_825.00#,20110827,SM3_20110827,8,0.28625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_055348_472.00#,20110827,SM3_20110827,1,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110828_055631_661.00#,20110827,SM3_20110827,12,0.246666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_060059_948.00#,20110827,SM3_20110827,2,0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_060620_694.00#,20110827,SM3_20110827,1,0.31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110828_201154_078.00#,20110828,SM3_20110828,17,0.302941176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_201243_100.00#,20110828,SM3_20110828,16,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_202424_500.00#,20110828,SM3_20110828,2,0.395,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110828_204248_900.00#,20110828,SM3_20110828,24,0.226666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110828_205518_512.00#,20110828,SM3_20110828,1,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M2-R6_ZC,SM3_0_20110828_205908_279.00#,20110828,SM3_20110828,1,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M2-R6_ZC,SM3_0_20110828_210005_300.00#,20110828,SM3_20110828,1,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M2-R6_ZC,SM3_0_20110828_210647_412.00#,20110828,SM3_20110828,1,0.78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110828_210739_700.00#,20110828,SM3_20110828,1,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M2-R6_ZC,SM3_0_20110828_212000_800.00#,20110828,SM3_20110828,1,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M2-R6_ZC,SM3_0_20110828_212024_600.00#,20110828,SM3_20110828,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M2-R6_ZC,SM3_0_20110828_212119_900.00#,20110828,SM3_20110828,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M2-R6_ZC,SM3_0_20110828_212531_700.00#,20110828,SM3_20110828,8,0.3025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110828_212845_000.00#,20110828,SM3_20110828,14,0.338571429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110828_213852_786.00#,20110828,SM3_20110828,6,0.461666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_214052_984.00#,20110828,SM3_20110828,11,0.226363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_220040_300.00#,20110828,SM3_20110828,1,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M2-R6_ZC,SM3_0_20110828_220057_855.00#,20110828,SM3_20110828,1,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M2-R6_ZC,SM3_0_20110828_224854_700.00#,20110828,SM3_20110828,1,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M2-R6_ZC,SM3_0_20110828_225128_500.00#,20110828,SM3_20110828,2,0.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110828_231059_900.00#,20110828,SM3_20110828,8,0.205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_002841_832.00#,20110828,SM3_20110828,1,0.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110829_004144_911.00#,20110828,SM3_20110828,1,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_005754_200.00#,20110828,SM3_20110828,8,0.31625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_012336_510.00#,20110828,SM3_20110828,1,0.83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110829_012342_600.00#,20110828,SM3_20110828,1,0.37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110829_012717_800.00#,20110828,SM3_20110828,8,0.2325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110829_015459_597.00#,20110828,SM3_20110828,21,0.225238095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110829_015556_772.00#,20110828,SM3_20110828,1,0.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_021208_439.00#,20110828,SM3_20110828,1,0.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_022537_266.00#,20110828,SM3_20110828,3,0.343333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110829_022625_062.00#,20110828,SM3_20110828,2,0.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_024034_783.00#,20110828,SM3_20110828,1,0.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_025003_131.00#,20110828,SM3_20110828,4,0.3025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_035422_636.00#,20110828,SM3_20110828,28,0.201428571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110829_035722_658.00#,20110828,SM3_20110828,1,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110829_040931_924.00#,20110828,SM3_20110828,7,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110829_041638_031.00#,20110828,SM3_20110828,1,0.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_041744_853.00#,20110828,SM3_20110828,1,0.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_044243_379.00#,20110828,SM3_20110828,5,0.312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110829_044323_649.00#,20110828,SM3_20110828,1,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_045433_556.00#,20110828,SM3_20110828,3,0.576666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_050039_744.00#,20110828,SM3_20110828,27,0.244814815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110829_051059_433.00#,20110828,SM3_20110828,1,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110829_051608_153.00#,20110828,SM3_20110828,1,0.47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110829_051650_270.00#,20110828,SM3_20110828,17,0.247647059,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110829_051825_853.00#,20110828,SM3_20110828,1,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_052733_500.00#,20110828,SM3_20110828,3,0.34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110829_053239_418.00#,20110828,SM3_20110828,7,0.312857143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_054002_508.00#,20110828,SM3_20110828,2,0.355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_054628_316.00#,20110828,SM3_20110828,2,0.325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110829_060250_278.00#,20110828,SM3_20110828,1,0.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110829_201513_000.00#,20110829,SM3_20110829,1,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M2-R6_ZC,SM3_0_20110829_202556_518.00#,20110829,SM3_20110829,27,0.261481481,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_202707_300.00#,20110829,SM3_20110829,9,0.208888889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110829_203004_100.00#,20110829,SM3_20110829,25,0.2552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_203655_700.00#,20110829,SM3_20110829,5,0.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_203827_682.00#,20110829,SM3_20110829,2,0.255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_203900_328.00#,20110829,SM3_20110829,22,0.251363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_203948_300.00#,20110829,SM3_20110829,1,0.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_203954_500.00#,20110829,SM3_20110829,5,0.394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_204226_680.00#,20110829,SM3_20110829,5,0.314,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110829_204408_900.00#,20110829,SM3_20110829,15,0.213333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_204944_140.00#,20110829,SM3_20110829,1,0.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_204954_604.00#,20110829,SM3_20110829,34,0.244117647,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110829_205922_600.00#,20110829,SM3_20110829,5,0.288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_210123_573.00#,20110829,SM3_20110829,2,0.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_210208_258.00#,20110829,SM3_20110829,1,0.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_213725_344.00#,20110829,SM3_20110829,2,0.595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_214033_952.00#,20110829,SM3_20110829,17,0.267058824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_215018_756.00#,20110829,SM3_20110829,19,0.249473684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110829_215412_131.00#,20110829,SM3_20110829,2,0.245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_215522_633.00#,20110829,SM3_20110829,2,0.515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_220202_975.00#,20110829,SM3_20110829,30,0.231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110829_220347_590.00#,20110829,SM3_20110829,1,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M2-R6_ZC,SM3_0_20110829_221848_114.00#,20110829,SM3_20110829,3,0.516666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110829_230020_092.00#,20110829,SM3_20110829,1,0.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110829_231555_104.00#,20110829,SM3_20110829,1,0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_231600_000.00#,20110829,SM3_20110829,4,0.2275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_232030_600.00#,20110829,SM3_20110829,6,0.295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_233040_118.00#,20110829,SM3_20110829,1,0.47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_233251_900.00#,20110829,SM3_20110829,1,0.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_234030_669.00#,20110829,SM3_20110829,1,0.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_234216_410.00#,20110829,SM3_20110829,6,0.325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110829_235112_384.00#,20110829,SM3_20110829,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110829_235251_400.00#,20110829,SM3_20110829,3,0.316666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110830_000331_900.00#,20110829,SM3_20110829,9,0.323333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110830_002002_281.00#,20110829,SM3_20110829,12,0.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M2-R6_ZC,SM3_0_20110830_002159_670.00#,20110829,SM3_20110829,1,0.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110830_005645_110.00#,20110829,SM3_20110829,6,0.393333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110830_010606_176.00#,20110829,SM3_20110829,7,0.361428571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110830_011624_600.00#,20110829,SM3_20110829,28,0.236428571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM3_0_20110830_013229_500.00#,20110829,SM3_20110829,3,0.343333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110830_030327_500.00#,20110829,SM3_20110829,9,0.308888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110830_034102_614.00#,20110829,SM3_20110829,2,0.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110830_034821_624.00#,20110829,SM3_20110829,1,0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110830_040529_396.00#,20110829,SM3_20110829,2,0.395,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110830_041852_400.00#,20110829,SM3_20110829,4,0.2725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110830_042236_800.00#,20110829,SM3_20110829,2,0.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110830_042351_559.00#,20110829,SM3_20110829,10,0.279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110830_044105_840.00#,20110829,SM3_20110829,1,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110830_045807_067.00#,20110829,SM3_20110829,1,0.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110830_050353_700.00#,20110829,SM3_20110829,2,0.37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110830_052300_381.00#,20110829,SM3_20110829,3,0.316666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110830_053357_934.00#,20110829,SM3_20110829,1,0.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM3_0_20110830_053559_200.00#,20110829,SM3_20110829,14,0.329285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM3_0_20110830_054321_836.00#,20110829,SM3_20110829,3,0.21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM4_0_20110827_202638_745.00#,20110827,SM4_20110827,34,0.344411765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_202719_439.00#,20110827,SM4_20110827,30,0.359333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_202731_904.00#,20110827,SM4_20110827,35,0.334857143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_203554_100.00#,20110827,SM4_20110827,2,0.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_203601_400.00#,20110827,SM4_20110827,20,0.362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_203711_400.00#,20110827,SM4_20110827,26,0.425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_203722_900.00#,20110827,SM4_20110827,27,0.392962963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_203819_400.00#,20110827,SM4_20110827,5,0.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_203827_300.00#,20110827,SM4_20110827,1,0.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_203955_193.00#,20110827,SM4_20110827,25,0.4724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_204007_928.00#,20110827,SM4_20110827,10,0.468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_204709_482.00#,20110827,SM4_20110827,20,0.3465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_205107_549.00#,20110827,SM4_20110827,2,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_205303_362.00#,20110827,SM4_20110827,20,0.4275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_205359_742.00#,20110827,SM4_20110827,2,0.37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM4_0_20110827_210647_814.00#,20110827,SM4_20110827,1,0.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M2-R6_ZC,SM4_0_20110827_213610_578.00#,20110827,SM4_20110827,1,0.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_214915_370.00#,20110827,SM4_20110827,1,0.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M2-R6_ZC,SM4_0_20110827_215708_409.00#,20110827,SM4_20110827,18,0.279444444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M2-R6_ZC,SM4_0_20110827_230231_079.00#,20110827,SM4_20110827,1,0.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
