,path,folder,pass,date,detector_date,ncalls,qual,ANPA,EPFU,MYEV,MYTH,LANO,LACI,MYCA,LABL,PAHE,MYLU,MYVO,TABR,MYYU,COTO,EUPE
2971,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_213608_392.00#,20120701,SM2_20120701,1,0.53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2972,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_214132_288.00#,20120701,SM2_20120701,2,0.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2973,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_214728_932.00#,20120701,SM2_20120701,8,0.34375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2974,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_215028_714.00#,20120701,SM2_20120701,51,0.22372549,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2975,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_215157_400.00#,20120701,SM2_20120701,30,0.278333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2976,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_215246_049.00#,20120701,SM2_20120701,56,0.302321429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2977,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_215300_800.00#,20120701,SM2_20120701,13,0.206923077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2978,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_215701_886.00#,20120701,SM2_20120701,5,0.256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2979,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_215755_419.00#,20120701,SM2_20120701,18,0.309444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2980,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_220639_435.00#,20120701,SM2_20120701,30,0.249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2981,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_220650_723.00#,20120701,SM2_20120701,2,0.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2982,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_222440_445.00#,20120701,SM2_20120701,4,0.3725,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2983,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_222852_396.00#,20120701,SM2_20120701,6,0.351666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2984,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_223330_085.00#,20120701,SM2_20120701,9,0.318888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2985,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_223748_577.00#,20120701,SM2_20120701,22,0.253636364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2986,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_224105_717.00#,20120701,SM2_20120701,7,0.238571429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2987,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_224515_797.00#,20120701,SM2_20120701,27,0.268518519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2988,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_224936_313.00#,20120701,SM2_20120701,26,0.204615385,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2989,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_225002_348.00#,20120701,SM2_20120701,31,0.228064516,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2990,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_225205_118.00#,20120701,SM2_20120701,9,0.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2991,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_225657_210.00#,20120701,SM2_20120701,30,0.277666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2992,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_230405_309.00#,20120701,SM2_20120701,31,0.272580645,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2993,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_232626_952.00#,20120701,SM2_20120701,1,0.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2994,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_234237_400.00#,20120701,SM2_20120701,1,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2995,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_235722_467.00#,20120701,SM2_20120701,1,0.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2996,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120701_235738_274.00#,20120701,SM2_20120701,1,0.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2997,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_000012_880.00#,20120701,SM2_20120701,1,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2998,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_010812_864.00#,20120701,SM2_20120701,5,0.296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2999,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_011525_645.00#,20120701,SM2_20120701,5,0.262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3000,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_011656_366.00#,20120701,SM2_20120701,1,0.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3001,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_012407_238.00#,20120701,SM2_20120701,30,0.269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3002,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_012457_703.00#,20120701,SM2_20120701,7,0.351428571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3003,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_013035_326.00#,20120701,SM2_20120701,1,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3004,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_013844_867.00#,20120701,SM2_20120701,1,0.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3005,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_014613_832.00#,20120701,SM2_20120701,4,0.315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3006,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_015305_306.00#,20120701,SM2_20120701,5,0.238,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3007,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_015404_368.00#,20120701,SM2_20120701,2,0.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3008,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_015757_274.00#,20120701,SM2_20120701,11,0.236363636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3009,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_015930_948.00#,20120701,SM2_20120701,7,0.302857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3010,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_015938_400.00#,20120701,SM2_20120701,8,0.3825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3011,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_020306_424.00#,20120701,SM2_20120701,7,0.282857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3012,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_021127_938.00#,20120701,SM2_20120701,2,0.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3013,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_021713_046.00#,20120701,SM2_20120701,5,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3014,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_022140_722.00#,20120701,SM2_20120701,27,0.237777778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3015,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_022518_500.00#,20120701,SM2_20120701,12,0.258333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3016,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_023241_330.00#,20120701,SM2_20120701,1,0.47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3017,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_024041_396.00#,20120701,SM2_20120701,1,0.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3018,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_024047_500.00#,20120701,SM2_20120701,6,0.293333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3019,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_024834_550.00#,20120701,SM2_20120701,1,0.48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3020,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_030155_481.00#,20120701,SM2_20120701,17,0.257647059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3021,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_032655_706.00#,20120701,SM2_20120701,7,0.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3022,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_033214_322.00#,20120701,SM2_20120701,5,0.312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3023,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_034355_037.00#,20120701,SM2_20120701,32,0.285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3024,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_035146_559.00#,20120701,SM2_20120701,1,0.47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3025,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_035152_600.00#,20120701,SM2_20120701,1,0.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3026,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_035716_943.00#,20120701,SM2_20120701,22,0.269545455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3027,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_040123_664.00#,20120701,SM2_20120701,1,0.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3028,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_040129_700.00#,20120701,SM2_20120701,6,0.228333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3029,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_040426_724.00#,20120701,SM2_20120701,7,0.338571429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3030,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_041139_130.00#,20120701,SM2_20120701,15,0.244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3031,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_042624_159.00#,20120701,SM2_20120701,3,0.323333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3032,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_043701_731.00#,20120701,SM2_20120701,12,0.283333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3033,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_044452_570.00#,20120701,SM2_20120701,8,0.28875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3034,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_044739_135.00#,20120701,SM2_20120701,5,0.332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3035,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_050239_984.00#,20120701,SM2_20120701,18,0.254444444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3036,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_050420_506.00#,20120701,SM2_20120701,20,0.3585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3037,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_050449_198.00#,20120701,SM2_20120701,1,0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3038,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_051632_416.00#,20120701,SM2_20120701,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3039,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_052159_200.00#,20120701,SM2_20120701,13,0.344615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3040,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_211544_506.00#,20120702,SM2_20120702,1,0.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3041,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_213850_176.00#,20120702,SM2_20120702,13,0.300769231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3042,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_214521_404.00#,20120702,SM2_20120702,4,0.2675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3043,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_214631_061.00#,20120702,SM2_20120702,12,0.325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3044,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_215403_420.00#,20120702,SM2_20120702,4,0.3075,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3045,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_220045_818.00#,20120702,SM2_20120702,4,0.2575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3046,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_221304_845.00#,20120702,SM2_20120702,1,0.37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3047,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_221312_007.00#,20120702,SM2_20120702,2,0.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3048,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_222420_374.00#,20120702,SM2_20120702,5,0.254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3049,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_223919_899.00#,20120702,SM2_20120702,8,0.2925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3050,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_231348_152.00#,20120702,SM2_20120702,6,0.341666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3051,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_234517_033.00#,20120702,SM2_20120702,2,0.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3052,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120702_234812_380.00#,20120702,SM2_20120702,7,0.295714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3053,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_000133_994.00#,20120702,SM2_20120702,1,0.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3054,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_000325_959.00#,20120702,SM2_20120702,23,0.309130435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3055,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_001147_971.00#,20120702,SM2_20120702,2,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3056,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_002828_229.00#,20120702,SM2_20120702,14,0.332857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3057,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_003901_694.00#,20120702,SM2_20120702,5,0.308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3058,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_004923_896.00#,20120702,SM2_20120702,1,0.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3059,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_005155_326.00#,20120702,SM2_20120702,6,0.358333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3060,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_005510_583.00#,20120702,SM2_20120702,1,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3061,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_011534_558.00#,20120702,SM2_20120702,3,0.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3062,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_011552_939.00#,20120702,SM2_20120702,29,0.205862069,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3063,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_012951_941.00#,20120702,SM2_20120702,23,0.239565217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3064,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_014247_884.00#,20120702,SM2_20120702,13,0.314615385,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3065,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_020057_146.00#,20120702,SM2_20120702,103,0.253980583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3066,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_021420_790.00#,20120702,SM2_20120702,16,0.30125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3067,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_021823_783.00#,20120702,SM2_20120702,24,0.260416667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3068,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_022746_379.00#,20120702,SM2_20120702,16,0.21375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3069,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_023811_802.00#,20120702,SM2_20120702,9,0.317777778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3070,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_033428_918.00#,20120702,SM2_20120702,1,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3071,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_044839_532.00#,20120702,SM2_20120702,1,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3072,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_045145_856.00#,20120702,SM2_20120702,4,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3073,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_045306_266.00#,20120702,SM2_20120702,3,0.256666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3074,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_050901_181.00#,20120702,SM2_20120702,6,0.223333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3075,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_051316_263.00#,20120702,SM2_20120702,1,0.59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3076,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_053334_900.00#,20120702,SM2_20120702,5,0.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3077,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_055125_672.00#,20120702,SM2_20120702,3,0.553333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3078,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_213157_948.00#,20120703,SM2_20120703,1,0.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3079,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120703_231953_141.00#,20120703,SM2_20120703,19,0.254736842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3080,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120704_005215_657.00#,20120703,SM2_20120703,5,0.306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3081,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120704_010041_267.00#,20120703,SM2_20120703,1,0.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3082,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120704_013621_281.00#,20120703,SM2_20120703,21,0.218095238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3083,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120704_015254_556.00#,20120703,SM2_20120703,13,0.224615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3084,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120704_044535_744.00#,20120703,SM2_20120703,11,0.303636364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3085,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120704_044558_454.00#,20120703,SM2_20120703,1,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3086,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120704_045013_206.00#,20120703,SM2_20120703,7,0.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3087,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM2_0_20120704_051351_182.00#,20120703,SM2_20120703,8,0.415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3088,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM3_0_20120630_222527_080.00#,20120630,SM3_20120630,33,0.325454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM3_0_20120630_230506_162.00#,20120630,SM3_20120630,1,0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM3_0_20120701_012610_488.00#,20120630,SM3_20120630,8,0.25875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM3_0_20120701_014105_454.00#,20120630,SM3_20120630,8,0.2875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,n:\data_vineyards\data_vineyards_2012_zx\M2-R1_ZX\,M2-R1_ZX,SM3_0_20120701_014217_198.00#,20120630,SM3_20120630,7,0.304285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
