,path,folder,pass,date,detector_date,ncalls,qual,ANPA,EPFU,MYEV,MYTH,LANO,LACI,MYCA,LABL,PAHE,MYLU,MYVO,TABR,MYYU,COTO,EUPE
5837,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110803_234102_144.00#,20110803,SM4_20110803,2,0.44500000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5838,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110803_234153_300.00#,20110803,SM4_20110803,1,0.33000000000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5839,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110803_234751_180.00#,20110803,SM4_20110803,13,0.58769230800000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5840,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_000323_694.00#,20110803,SM4_20110803,3,0.34000000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5841,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_000442_955.00#,20110803,SM4_20110803,1,0.42999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5842,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_000937_046.00#,20110803,SM4_20110803,3,0.40333333300000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5843,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_001013_244.00#,20110803,SM4_20110803,23,0.30478260899999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5844,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_002419_025.00#,20110803,SM4_20110803,1,0.37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5845,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_002443_529.00#,20110803,SM4_20110803,21,0.325238095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5846,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_002510_673.00#,20110803,SM4_20110803,1,0.73999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5847,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_003442_137.00#,20110803,SM4_20110803,21,0.319047619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5848,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_003548_139.00#,20110803,SM4_20110803,7,0.46285714300000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5849,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_003755_300.00#,20110803,SM4_20110803,6,0.29833333299999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5850,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_004042_279.00#,20110803,SM4_20110803,4,0.27000000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5851,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_004546_946.00#,20110803,SM4_20110803,6,0.23166666699999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5852,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_004816_100.00#,20110803,SM4_20110803,18,0.29222222199999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5853,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_005124_847.00#,20110803,SM4_20110803,6,0.27833333300000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5854,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_005441_922.00#,20110803,SM4_20110803,5,0.23000000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5855,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_010358_564.00#,20110803,SM4_20110803,1,0.26000000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5856,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_010510_266.00#,20110803,SM4_20110803,19,0.44842105300000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5857,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_011240_181.00#,20110803,SM4_20110803,19,0.34684210500000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5858,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_011339_426.00#,20110803,SM4_20110803,1,0.35999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5859,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_011420_998.00#,20110803,SM4_20110803,1,0.23000000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5860,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_011805_964.00#,20110803,SM4_20110803,20,0.25650000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5861,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_011919_800.00#,20110803,SM4_20110803,1,0.17999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5862,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_011953_654.00#,20110803,SM4_20110803,2,0.20000000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5863,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_012025_003.00#,20110803,SM4_20110803,2,0.33500000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5864,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_012210_198.00#,20110803,SM4_20110803,31,0.48322580599999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5865,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_012355_615.00#,20110803,SM4_20110803,2,0.44500000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5866,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_012905_106.00#,20110803,SM4_20110803,1,0.37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5867,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_013029_272.00#,20110803,SM4_20110803,12,0.29333333299999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5868,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_013340_510.00#,20110803,SM4_20110803,9,0.248888889,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5869,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_013740_283.00#,20110803,SM4_20110803,1,0.33000000000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5870,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_014900_000.00#,20110803,SM4_20110803,9,0.21666666700000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5871,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_014940_440.00#,20110803,SM4_20110803,1,0.31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5872,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_015012_896.00#,20110803,SM4_20110803,4,0.34000000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5873,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_015324_021.00#,20110803,SM4_20110803,2,0.68000000000000005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5874,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_015502_900.00#,20110803,SM4_20110803,4,0.37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5875,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_020925_964.00#,20110803,SM4_20110803,20,0.25650000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5876,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_021634_648.00#,20110803,SM4_20110803,30,0.297666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5877,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_023010_377.00#,20110803,SM4_20110803,3,0.383333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5878,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_023704_217.00#,20110803,SM4_20110803,5,0.33000000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5879,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_025257_787.00#,20110803,SM4_20110803,2,0.29499999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5880,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_032917_064.00#,20110803,SM4_20110803,6,0.42833333299999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5881,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_033215_377.00#,20110803,SM4_20110803,2,0.39500000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5882,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_033623_186.00#,20110803,SM4_20110803,1,0.20999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5883,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_033903_168.00#,20110803,SM4_20110803,7,0.34142857100000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5884,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_034217_840.00#,20110803,SM4_20110803,35,0.56057142900000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5885,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_034329_534.00#,20110803,SM4_20110803,1,0.32000000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5886,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_034634_166.00#,20110803,SM4_20110803,36,0.245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5887,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_034646_900.00#,20110803,SM4_20110803,8,0.41875000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5888,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_034828_119.00#,20110803,SM4_20110803,5,0.376,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5889,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_035018_368.00#,20110803,SM4_20110803,39,0.51692307699999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5890,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_035131_657.00#,20110803,SM4_20110803,20,0.22900000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5891,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_035146_853.00#,20110803,SM4_20110803,11,0.25272727299999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5892,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_040227_405.00#,20110803,SM4_20110803,1,0.28000000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5893,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_041034_394.00#,20110803,SM4_20110803,1,0.40999999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5894,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_041431_700.00#,20110803,SM4_20110803,5,0.42399999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5895,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_041717_300.00#,20110803,SM4_20110803,3,0.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5896,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_042107_800.00#,20110803,SM4_20110803,4,0.32750000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5897,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_042220_283.00#,20110803,SM4_20110803,24,0.255,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5898,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_042328_534.00#,20110803,SM4_20110803,13,0.48538461500000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5899,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_042340_500.00#,20110803,SM4_20110803,40,0.24049999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5900,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_043247_842.00#,20110803,SM4_20110803,36,0.30111111099999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5901,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_043346_644.00#,20110803,SM4_20110803,2,0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5902,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_043612_219.00#,20110803,SM4_20110803,15,0.27933333300000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5903,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_044407_033.00#,20110803,SM4_20110803,1,0.53000000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5904,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_044500_518.00#,20110803,SM4_20110803,4,0.35749999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5905,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_044537_965.00#,20110803,SM4_20110803,7,0.28857142899999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5906,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_044824_700.00#,20110803,SM4_20110803,25,0.3952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5907,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_044854_194.00#,20110803,SM4_20110803,1,0.40999999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5908,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_045016_206.00#,20110803,SM4_20110803,32,0.54812499999999997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5909,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_045310_644.00#,20110803,SM4_20110803,11,0.35363636399999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5910,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_045440_870.00#,20110803,SM4_20110803,2,0.28999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5911,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_045527_578.00#,20110803,SM4_20110803,19,0.33473684199999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5912,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_045739_809.00#,20110803,SM4_20110803,3,0.30333333299999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5913,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_045749_392.00#,20110803,SM4_20110803,8,0.38250000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5914,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_045806_434.00#,20110803,SM4_20110803,43,0.47348837199999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5915,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_050306_989.00#,20110803,SM4_20110803,36,0.36722222199999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5916,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_050330_077.00#,20110803,SM4_20110803,23,0.313913043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5917,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_050435_596.00#,20110803,SM4_20110803,44,0.33886363600000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5918,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_050748_158.00#,20110803,SM4_20110803,3,0.30333333299999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5919,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_050929_719.00#,20110803,SM4_20110803,1,0.41999999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5920,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_051022_103.00#,20110803,SM4_20110803,27,0.38037037000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5921,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_051155_193.00#,20110803,SM4_20110803,39,0.49846153799999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5922,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_051208_300.00#,20110803,SM4_20110803,7,0.39714285700000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5923,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_051441_774.00#,20110803,SM4_20110803,24,0.58916666699999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5924,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_051611_542.00#,20110803,SM4_20110803,3,0.27000000000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5925,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_051650_945.00#,20110803,SM4_20110803,1,0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5926,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_051716_467.00#,20110803,SM4_20110803,2,0.48499999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5927,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_051722_500.00#,20110803,SM4_20110803,1,0.20999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5928,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_051731_132.00#,20110803,SM4_20110803,3,0.44666666700000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5929,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_051738_607.00#,20110803,SM4_20110803,28,0.42214285699999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5930,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_051816_901.00#,20110803,SM4_20110803,1,0.23000000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5931,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_051823_000.00#,20110803,SM4_20110803,69,0.45869565200000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5932,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_052017_812.00#,20110803,SM4_20110803,1,0.35999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5933,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_052025_518.00#,20110803,SM4_20110803,56,0.401607143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5934,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_052131_997.00#,20110803,SM4_20110803,12,0.34250000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5935,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_052214_377.00#,20110803,SM4_20110803,27,0.54629629599999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5936,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_052354_488.00#,20110803,SM4_20110803,38,0.54078947399999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5937,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_052545_738.00#,20110803,SM4_20110803,1,0.46000000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5938,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_052624_327.00#,20110803,SM4_20110803,19,0.39473684199999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5939,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_053049_750.00#,20110803,SM4_20110803,1,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5940,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_053100_096.00#,20110803,SM4_20110803,2,0.36499999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5941,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_053232_932.00#,20110803,SM4_20110803,2,0.22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5942,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_053239_800.00#,20110803,SM4_20110803,26,0.28615384599999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5943,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_053301_999.00#,20110803,SM4_20110803,4,0.3775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5944,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_053352_408.00#,20110803,SM4_20110803,28,0.34428571400000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5945,n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R6_ZC\,M1-R6_ZC,SM4_0_20110804_053404_500.00#,20110803,SM4_20110803,31,0.40806451599999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
